,State,Date,Week,Calendar_year,Deathincrease,Hospitalizedincrease,Negativeincrease,Positiveincrease,Totaltestresultsincrease
1116,New Hampshire,2020-03-19,12,2020,0.0,0.0,108.0,13.0,121.0
1117,New Hampshire,2020-03-20,12,2020,0.0,0.0,124.0,5.0,129.0
1118,New Hampshire,2020-03-21,12,2020,0.0,0.0,228.0,11.0,239.0
1119,New Hampshire,2020-03-22,13,2020,0.0,0.0,215.0,10.0,225.0
1120,New Hampshire,2020-03-23,13,2020,0.0,0.0,186.0,13.0,199.0
1121,New Hampshire,2020-03-24,13,2020,1.0,11.0,73.0,23.0,96.0
1122,New Hampshire,2020-03-25,13,2020,0.0,2.0,909.0,7.0,916.0
1123,New Hampshire,2020-03-26,13,2020,0.0,6.0,645.0,29.0,674.0
1124,New Hampshire,2020-03-27,13,2020,0.0,6.0,394.0,21.0,415.0
1125,New Hampshire,2020-03-28,13,2020,1.0,5.0,261.0,29.0,290.0
1126,New Hampshire,2020-03-29,14,2020,0.0,3.0,868.0,27.0,895.0
1127,New Hampshire,2020-03-30,14,2020,1.0,12.0,862.0,100.0,962.0
1128,New Hampshire,2020-03-31,14,2020,0.0,0.0,27.0,0.0,27.0
1129,New Hampshire,2020-04-01,14,2020,1.0,11.0,572.0,101.0,673.0
1130,New Hampshire,2020-04-02,14,2020,0.0,2.0,93.0,0.0,93.0
1131,New Hampshire,2020-04-03,14,2020,1.0,15.0,497.0,64.0,561.0
1132,New Hampshire,2020-04-04,14,2020,2.0,7.0,390.0,61.0,451.0
1133,New Hampshire,2020-04-05,15,2020,2.0,6.0,446.0,81.0,527.0
1134,New Hampshire,2020-04-06,15,2020,0.0,6.0,290.0,48.0,338.0
1135,New Hampshire,2020-04-07,15,2020,0.0,11.0,318.0,46.0,364.0
1136,New Hampshire,2020-04-08,15,2020,9.0,15.0,370.0,73.0,443.0
1138,New Jersey,2020-03-06,10,2020,0.0,0.0,0.0,0.0,0.0
1139,New Jersey,2020-03-07,10,2020,0.0,0.0,0.0,3.0,3.0
1140,New Jersey,2020-03-08,11,2020,0.0,0.0,31.0,2.0,33.0
1141,New Jersey,2020-03-09,11,2020,0.0,0.0,4.0,5.0,9.0
1142,New Jersey,2020-03-10,11,2020,0.0,0.0,9.0,4.0,13.0
1143,New Jersey,2020-03-11,11,2020,1.0,0.0,13.0,9.0,22.0
1144,New Jersey,2020-03-12,11,2020,0.0,0.0,17.0,6.0,23.0
1145,New Jersey,2020-03-13,11,2020,0.0,0.0,23.0,20.0,43.0
1146,New Jersey,2020-03-14,11,2020,0.0,0.0,0.0,0.0,0.0
1147,New Jersey,2020-03-15,12,2020,1.0,0.0,23.0,48.0,71.0
1148,New Jersey,2020-03-16,12,2020,0.0,0.0,0.0,80.0,80.0
1149,New Jersey,2020-03-17,12,2020,1.0,0.0,43.0,89.0,132.0
1150,New Jersey,2020-03-18,12,2020,2.0,0.0,27.0,160.0,187.0
1151,New Jersey,2020-03-19,12,2020,4.0,0.0,20.0,315.0,335.0
1152,New Jersey,2020-03-20,12,2020,2.0,0.0,54.0,148.0,202.0
1153,New Jersey,2020-03-21,12,2020,5.0,0.0,30.0,437.0,467.0
1154,New Jersey,2020-03-22,13,2020,4.0,0.0,33.0,587.0,620.0
1155,New Jersey,2020-03-23,13,2020,7.0,0.0,32.0,930.0,962.0
1156,New Jersey,2020-03-24,13,2020,17.0,0.0,7966.0,831.0,8797.0
1157,New Jersey,2020-03-25,13,2020,18.0,0.0,2127.0,727.0,2854.0
1158,New Jersey,2020-03-26,13,2020,19.0,0.0,3209.0,2474.0,5683.0
1159,New Jersey,2020-03-27,13,2020,27.0,0.0,2886.0,1949.0,4835.0
1160,New Jersey,2020-03-28,13,2020,32.0,0.0,2839.0,2299.0,5138.0
1161,New Jersey,2020-03-29,14,2020,21.0,0.0,2830.0,2262.0,5092.0
1162,New Jersey,2020-03-30,14,2020,37.0,0.0,3008.0,3250.0,6258.0
1163,New Jersey,2020-03-31,14,2020,69.0,0.0,1853.0,2060.0,3913.0
1164,New Jersey,2020-04-01,14,2020,88.0,0.0,3310.0,3559.0,6869.0
1165,New Jersey,2020-04-02,14,2020,182.0,0.0,3133.0,3335.0,6468.0
1166,New Jersey,2020-04-03,14,2020,109.0,0.0,4088.0,4305.0,8393.0
1167,New Jersey,2020-04-04,14,2020,200.0,0.0,3624.0,4229.0,7853.0
1168,New Jersey,2020-04-05,15,2020,71.0,0.0,3429.0,3381.0,6810.0
1169,New Jersey,2020-04-06,15,2020,86.0,0.0,3281.0,3585.0,6866.0
1170,New Jersey,2020-04-07,15,2020,229.0,0.0,2616.0,3326.0,5942.0
1171,New Jersey,2020-04-08,15,2020,272.0,0.0,2421.0,3021.0,5442.0
1173,New Mexico,2020-03-07,10,2020,0.0,0.0,32.0,0.0,32.0
1174,New Mexico,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
1175,New Mexico,2020-03-09,11,2020,0.0,0.0,9.0,0.0,9.0
1176,New Mexico,2020-03-10,11,2020,0.0,0.0,12.0,0.0,12.0
1177,New Mexico,2020-03-11,11,2020,0.0,0.0,18.0,3.0,21.0
1178,New Mexico,2020-03-12,11,2020,0.0,0.0,68.0,2.0,70.0
1179,New Mexico,2020-03-13,11,2020,0.0,0.0,35.0,5.0,40.0
1180,New Mexico,2020-03-14,11,2020,0.0,0.0,47.0,0.0,47.0
1181,New Mexico,2020-03-15,12,2020,0.0,0.0,245.0,3.0,248.0
1182,New Mexico,2020-03-16,12,2020,0.0,0.0,84.0,4.0,88.0
1183,New Mexico,2020-03-17,12,2020,0.0,0.0,683.0,6.0,689.0
1184,New Mexico,2020-03-18,12,2020,0.0,0.0,1077.0,5.0,1082.0
1185,New Mexico,2020-03-19,12,2020,0.0,0.0,436.0,7.0,443.0
1186,New Mexico,2020-03-20,12,2020,0.0,0.0,1009.0,8.0,1017.0
1187,New Mexico,2020-03-21,12,2020,0.0,0.0,0.0,14.0,14.0
1188,New Mexico,2020-03-22,13,2020,0.0,0.0,951.0,0.0,951.0
1189,New Mexico,2020-03-23,13,2020,0.0,0.0,599.0,8.0,607.0
1190,New Mexico,2020-03-24,13,2020,0.0,0.0,569.0,18.0,587.0
1191,New Mexico,2020-03-25,13,2020,1.0,0.0,852.0,17.0,869.0
1192,New Mexico,2020-03-26,13,2020,0.0,0.0,939.0,12.0,951.0
1193,New Mexico,2020-03-27,13,2020,0.0,0.0,696.0,24.0,720.0
1194,New Mexico,2020-03-28,13,2020,0.0,0.0,819.0,55.0,874.0
1195,New Mexico,2020-03-29,14,2020,1.0,0.0,1573.0,46.0,1619.0
1196,New Mexico,2020-03-30,14,2020,0.0,0.0,173.0,0.0,173.0
1197,New Mexico,2020-03-31,14,2020,2.0,0.0,1304.0,44.0,1348.0
1198,New Mexico,2020-04-01,14,2020,1.0,0.0,679.0,34.0,713.0
1199,New Mexico,2020-04-02,14,2020,1.0,0.0,723.0,48.0,771.0
1200,New Mexico,2020-04-03,14,2020,1.0,0.0,727.0,40.0,767.0
1201,New Mexico,2020-04-04,14,2020,3.0,0.0,762.0,92.0,854.0
1202,New Mexico,2020-04-05,15,2020,1.0,0.0,1148.0,48.0,1196.0
1203,New Mexico,2020-04-06,15,2020,1.0,0.0,2227.0,81.0,2308.0
1204,New Mexico,2020-04-07,15,2020,0.0,0.0,2627.0,62.0,2689.0
1205,New Mexico,2020-04-08,15,2020,1.0,0.0,312.0,108.0,420.0
1207,Nevada,2020-03-06,10,2020,0.0,0.0,0.0,0.0,0.0
1208,Nevada,2020-03-07,10,2020,0.0,0.0,0.0,0.0,0.0
1209,Nevada,2020-03-08,11,2020,0.0,0.0,0.0,0.0,0.0
1210,Nevada,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
1211,Nevada,2020-03-10,11,2020,0.0,0.0,0.0,0.0,-1.0
1212,Nevada,2020-03-11,11,2020,0.0,0.0,154.0,5.0,159.0
1213,Nevada,2020-03-12,11,2020,0.0,0.0,0.0,2.0,2.0
1214,Nevada,2020-03-13,11,2020,0.0,0.0,0.0,4.0,4.0
1215,Nevada,2020-03-14,11,2020,0.0,0.0,0.0,9.0,9.0
1216,Nevada,2020-03-15,12,2020,0.0,0.0,0.0,1.0,1.0
1217,Nevada,2020-03-16,12,2020,1.0,0.0,0.0,24.0,24.0
1218,Nevada,2020-03-17,12,2020,0.0,0.0,0.0,10.0,10.0
1219,Nevada,2020-03-18,12,2020,0.0,0.0,0.0,0.0,0.0
1220,Nevada,2020-03-19,12,2020,0.0,0.0,1458.0,40.0,1498.0
1221,Nevada,2020-03-20,12,2020,0.0,0.0,366.0,14.0,380.0
1222,Nevada,2020-03-21,12,2020,1.0,0.0,392.0,15.0,407.0
1223,Nevada,2020-03-22,13,2020,0.0,0.0,64.0,66.0,130.0
1224,Nevada,2020-03-23,13,2020,2.0,0.0,1042.0,55.0,1097.0
1225,Nevada,2020-03-24,13,2020,0.0,0.0,464.0,33.0,497.0
1226,Nevada,2020-03-25,13,2020,2.0,0.0,297.0,43.0,340.0
1227,Nevada,2020-03-26,13,2020,4.0,0.0,446.0,99.0,545.0
1228,Nevada,2020-03-27,13,2020,0.0,0.0,1464.0,115.0,1579.0
1229,Nevada,2020-03-28,13,2020,0.0,0.0,1740.0,86.0,1826.0
1230,Nevada,2020-03-29,14,2020,4.0,0.0,511.0,117.0,628.0
1231,Nevada,2020-03-30,14,2020,1.0,0.0,1795.0,270.0,2065.0
1232,Nevada,2020-03-31,14,2020,2.0,0.0,474.0,105.0,579.0
1233,Nevada,2020-04-01,14,2020,9.0,0.0,838.0,166.0,1004.0
1234,Nevada,2020-04-02,14,2020,12.0,0.0,1069.0,179.0,1248.0
1235,Nevada,2020-04-03,14,2020,5.0,0.0,430.0,56.0,486.0
1236,Nevada,2020-04-04,14,2020,3.0,0.0,1403.0,228.0,1631.0
1237,Nevada,2020-04-05,15,2020,0.0,0.0,574.0,94.0,668.0
1238,Nevada,2020-04-06,15,2020,0.0,0.0,681.0,117.0,798.0
1239,Nevada,2020-04-07,15,2020,12.0,0.0,876.0,134.0,1010.0
1240,Nevada,2020-04-08,15,2020,13.0,0.0,1696.0,231.0,1927.0
1242,New York,2020-03-05,10,2020,0.0,0.0,28.0,16.0,44.0
1243,New York,2020-03-06,10,2020,0.0,0.0,16.0,11.0,27.0
1244,New York,2020-03-07,10,2020,0.0,0.0,0.0,43.0,43.0
1245,New York,2020-03-08,11,2020,0.0,0.0,0.0,29.0,29.0
1246,New York,2020-03-09,11,2020,0.0,0.0,0.0,37.0,37.0
1247,New York,2020-03-10,11,2020,0.0,0.0,0.0,31.0,31.0
1248,New York,2020-03-11,11,2020,0.0,0.0,0.0,43.0,43.0
1249,New York,2020-03-12,11,2020,0.0,0.0,0.0,0.0,0.0
1250,New York,2020-03-13,11,2020,0.0,0.0,2687.0,205.0,2892.0
1251,New York,2020-03-14,11,2020,0.0,0.0,0.0,103.0,103.0
1252,New York,2020-03-15,12,2020,3.0,0.0,1764.0,205.0,1969.0
1253,New York,2020-03-16,12,2020,4.0,0.0,0.0,221.0,221.0
1254,New York,2020-03-17,12,2020,0.0,0.0,963.0,750.0,1713.0
1255,New York,2020-03-18,12,2020,5.0,0.0,6709.0,682.0,7391.0
1256,New York,2020-03-19,12,2020,0.0,0.0,5917.0,1770.0,7687.0
1257,New York,2020-03-20,12,2020,23.0,0.0,7193.0,2950.0,10143.0
1258,New York,2020-03-21,12,2020,9.0,1603.0,9756.0,3254.0,13010.0
1259,New York,2020-03-22,13,2020,70.0,371.0,11152.0,4812.0,15964.0
1260,New York,2020-03-23,13,2020,0.0,661.0,11181.0,5707.0,16888.0
1261,New York,2020-03-24,13,2020,96.0,599.0,8191.0,4790.0,12981.0
1262,New York,2020-03-25,13,2020,75.0,571.0,7063.0,5146.0,12209.0
1263,New York,2020-03-26,13,2020,100.0,3039.0,12178.0,6447.0,18625.0
1264,New York,2020-03-27,13,2020,134.0,1682.0,16272.0,7377.0,23649.0
1265,New York,2020-03-28,13,2020,209.0,1528.0,2498.0,7683.0,10181.0
1266,New York,2020-03-29,14,2020,237.0,2021.0,9231.0,7195.0,16426.0
1267,New York,2020-03-30,14,2020,253.0,1646.0,7124.0,6984.0,14108.0
1268,New York,2020-03-31,14,2020,332.0,2183.0,9420.0,9298.0,18718.0
1269,New York,2020-04-01,14,2020,391.0,2464.0,7777.0,7917.0,15694.0
1270,New York,2020-04-02,14,2020,432.0,2449.0,9416.0,8669.0,18085.0
1271,New York,2020-04-03,14,2020,562.0,2879.0,11073.0,10482.0,21555.0
1272,New York,2020-04-04,14,2020,630.0,2687.0,12260.0,10841.0,23101.0
1273,New York,2020-04-05,15,2020,594.0,1709.0,10332.0,8327.0,18659.0
1274,New York,2020-04-06,15,2020,599.0,2111.0,9873.0,8658.0,18531.0
1275,New York,2020-04-07,15,2020,731.0,1880.0,11073.0,8174.0,19247.0
1276,New York,2020-04-08,15,2020,779.0,586.0,14642.0,10453.0,25095.0
1278,Ohio,2020-03-06,10,2020,0.0,0.0,1.0,0.0,1.0
1279,Ohio,2020-03-07,10,2020,0.0,0.0,1.0,0.0,1.0
1280,Ohio,2020-03-08,11,2020,0.0,0.0,1.0,0.0,1.0
1281,Ohio,2020-03-09,11,2020,0.0,0.0,1.0,3.0,4.0
1282,Ohio,2020-03-10,11,2020,0.0,0.0,3.0,0.0,3.0
1283,Ohio,2020-03-11,11,2020,0.0,0.0,7.0,1.0,8.0
1284,Ohio,2020-03-12,11,2020,0.0,0.0,9.0,1.0,10.0
1285,Ohio,2020-03-13,11,2020,0.0,0.0,20.0,8.0,28.0
1286,Ohio,2020-03-14,11,2020,0.0,0.0,0.0,0.0,0.0
1287,Ohio,2020-03-15,12,2020,0.0,0.0,89.0,23.0,112.0
1288,Ohio,2020-03-16,12,2020,0.0,0.0,1.0,14.0,15.0
1289,Ohio,2020-03-17,12,2020,0.0,0.0,0.0,17.0,17.0
1290,Ohio,2020-03-18,12,2020,0.0,0.0,0.0,21.0,21.0
1291,Ohio,2020-03-19,12,2020,0.0,0.0,0.0,31.0,31.0
1292,Ohio,2020-03-20,12,2020,1.0,0.0,0.0,50.0,50.0
1293,Ohio,2020-03-21,12,2020,2.0,58.0,0.0,78.0,78.0
1294,Ohio,2020-03-22,13,2020,0.0,25.0,0.0,104.0,104.0
1295,Ohio,2020-03-23,13,2020,3.0,21.0,0.0,91.0,91.0
1296,Ohio,2020-03-24,13,2020,2.0,41.0,0.0,122.0,122.0
1297,Ohio,2020-03-25,13,2020,2.0,37.0,13920.0,140.0,14060.0
1298,Ohio,2020-03-26,13,2020,5.0,41.0,2389.0,163.0,2552.0
1299,Ohio,2020-03-27,13,2020,4.0,53.0,2563.0,270.0,2833.0
1300,Ohio,2020-03-28,13,2020,6.0,68.0,0.0,269.0,269.0
1301,Ohio,2020-03-29,14,2020,4.0,59.0,0.0,247.0,247.0
1302,Ohio,2020-03-30,14,2020,10.0,72.0,6330.0,280.0,6610.0
1303,Ohio,2020-03-31,14,2020,16.0,110.0,1650.0,266.0,1916.0
1304,Ohio,2020-04-01,14,2020,10.0,94.0,0.0,348.0,348.0
1305,Ohio,2020-04-02,14,2020,16.0,123.0,5024.0,355.0,5379.0
1306,Ohio,2020-04-03,14,2020,10.0,93.0,3047.0,410.0,3457.0
1307,Ohio,2020-04-04,14,2020,11.0,111.0,3069.0,427.0,3496.0
1308,Ohio,2020-04-05,15,2020,17.0,98.0,1581.0,304.0,1885.0
1309,Ohio,2020-04-06,15,2020,23.0,110.0,4215.0,407.0,4622.0
1310,Ohio,2020-04-07,15,2020,25.0,140.0,2128.0,332.0,2460.0
1311,Ohio,2020-04-08,15,2020,26.0,141.0,2137.0,366.0,2503.0
1313,Oklahoma,2020-03-08,11,2020,0.0,0.0,8.0,0.0,8.0
1314,Oklahoma,2020-03-09,11,2020,0.0,0.0,0.0,0.0,0.0
1315,Oklahoma,2020-03-10,11,2020,0.0,0.0,7.0,1.0,8.0
1316,Oklahoma,2020-03-11,11,2020,0.0,0.0,0.0,0.0,0.0
1317,Oklahoma,2020-03-12,11,2020,0.0,0.0,21.0,1.0,22.0
1318,Oklahoma,2020-03-13,11,2020,0.0,0.0,0.0,0.0,0.0
1319,Oklahoma,2020-03-14,11,2020,0.0,0.0,0.0,1.0,1.0
1320,Oklahoma,2020-03-15,12,2020,0.0,0.0,82.0,5.0,87.0
1321,Oklahoma,2020-03-16,12,2020,0.0,0.0,56.0,1.0,57.0
1322,Oklahoma,2020-03-17,12,2020,0.0,0.0,73.0,7.0,80.0
1323,Oklahoma,2020-03-18,12,2020,0.0,0.0,131.0,12.0,143.0
1324,Oklahoma,2020-03-19,12,2020,1.0,0.0,88.0,15.0,103.0
1325,Oklahoma,2020-03-20,12,2020,0.0,0.0,72.0,5.0,77.0
1326,Oklahoma,2020-03-21,12,2020,0.0,10.0,22.0,4.0,26.0
1327,Oklahoma,2020-03-22,13,2020,1.0,1.0,109.0,14.0,123.0
1328,Oklahoma,2020-03-23,13,2020,0.0,4.0,25.0,14.0,39.0
1329,Oklahoma,2020-03-24,13,2020,1.0,10.0,41.0,25.0,66.0
1330,Oklahoma,2020-03-25,13,2020,2.0,34.0,70.0,58.0,128.0
1331,Oklahoma,2020-03-26,13,2020,2.0,27.0,153.0,84.0,237.0
1332,Oklahoma,2020-03-27,13,2020,1.0,19.0,126.0,74.0,200.0
1333,Oklahoma,2020-03-28,13,2020,7.0,21.0,96.0,55.0,151.0
1334,Oklahoma,2020-03-29,14,2020,1.0,14.0,25.0,52.0,77.0
1335,Oklahoma,2020-03-30,14,2020,1.0,13.0,2.0,52.0,54.0
1336,Oklahoma,2020-03-31,14,2020,6.0,24.0,22.0,84.0,106.0
1337,Oklahoma,2020-04-01,14,2020,7.0,42.0,19.0,154.0,173.0
1338,Oklahoma,2020-04-02,14,2020,4.0,38.0,17.0,160.0,177.0
1339,Oklahoma,2020-04-03,14,2020,4.0,32.0,50.0,109.0,159.0
1340,Oklahoma,2020-04-04,14,2020,4.0,27.0,47.0,171.0,218.0
1341,Oklahoma,2020-04-05,15,2020,4.0,14.0,39.0,93.0,132.0
1342,Oklahoma,2020-04-06,15,2020,5.0,10.0,21.0,75.0,96.0
1343,Oklahoma,2020-04-07,15,2020,16.0,36.0,10399.0,145.0,10544.0
1344,Oklahoma,2020-04-08,15,2020,12.0,14.0,0.0,52.0,52.0
1346,Oregon,2020-03-05,10,2020,0.0,0.0,16.0,0.0,16.0
1347,Oregon,2020-03-06,10,2020,0.0,0.0,19.0,0.0,19.0
1348,Oregon,2020-03-07,10,2020,0.0,0.0,13.0,4.0,17.0
1349,Oregon,2020-03-08,11,2020,0.0,0.0,23.0,7.0,30.0
1350,Oregon,2020-03-09,11,2020,0.0,0.0,65.0,0.0,65.0
1351,Oregon,2020-03-10,11,2020,0.0,0.0,48.0,1.0,49.0
1352,Oregon,2020-03-11,11,2020,0.0,0.0,73.0,4.0,77.0
1353,Oregon,2020-03-12,11,2020,0.0,0.0,0.0,0.0,0.0
1354,Oregon,2020-03-13,11,2020,0.0,0.0,51.0,11.0,62.0
1355,Oregon,2020-03-14,11,2020,0.0,0.0,0.0,0.0,0.0
1356,Oregon,2020-03-15,12,2020,0.0,0.0,83.0,6.0,89.0
1357,Oregon,2020-03-16,12,2020,0.0,0.0,159.0,3.0,162.0
1358,Oregon,2020-03-17,12,2020,0.0,0.0,110.0,8.0,118.0
1359,Oregon,2020-03-18,12,2020,3.0,0.0,429.0,28.0,457.0
1360,Oregon,2020-03-19,12,2020,0.0,0.0,211.0,13.0,224.0
1361,Oregon,2020-03-20,12,2020,0.0,0.0,674.0,26.0,700.0
1362,Oregon,2020-03-21,12,2020,0.0,0.0,0.0,0.0,0.0
1363,Oregon,2020-03-22,13,2020,1.0,43.0,861.0,47.0,908.0
1364,Oregon,2020-03-23,13,2020,1.0,13.0,785.0,30.0,815.0
1365,Oregon,2020-03-24,13,2020,3.0,5.0,701.0,18.0,719.0
1366,Oregon,2020-03-25,13,2020,0.0,0.0,0.0,0.0,0.0
1367,Oregon,2020-03-26,13,2020,3.0,29.0,2603.0,118.0,2721.0
1368,Oregon,2020-03-27,13,2020,1.0,12.0,1557.0,87.0,1644.0
1369,Oregon,2020-03-28,13,2020,1.0,15.0,1183.0,65.0,1248.0
1370,Oregon,2020-03-29,14,2020,0.0,12.0,1185.0,69.0,1254.0
1371,Oregon,2020-03-30,14,2020,3.0,11.0,1399.0,58.0,1457.0
1372,Oregon,2020-03-31,14,2020,2.0,14.0,859.0,84.0,943.0
1373,Oregon,2020-04-01,14,2020,0.0,0.0,0.0,46.0,46.0
1374,Oregon,2020-04-02,14,2020,3.0,34.0,2123.0,90.0,2213.0
1375,Oregon,2020-04-03,14,2020,1.0,16.0,1276.0,73.0,1349.0
1376,Oregon,2020-04-04,14,2020,4.0,35.0,0.0,100.0,100.0
1377,Oregon,2020-04-05,15,2020,1.0,19.0,3021.0,69.0,3090.0
1378,Oregon,2020-04-06,15,2020,0.0,0.0,1113.0,64.0,1177.0
1379,Oregon,2020-04-07,15,2020,6.0,66.0,1157.0,49.0,1206.0
1380,Oregon,2020-04-08,15,2020,0.0,0.0,1499.0,58.0,1557.0
1382,Pennsylvania,2020-03-07,10,2020,0.0,0.0,0.0,0.0,0.0
1383,Pennsylvania,2020-03-08,11,2020,0.0,0.0,0.0,2.0,2.0
1384,Pennsylvania,2020-03-09,11,2020,0.0,0.0,0.0,3.0,3.0
1385,Pennsylvania,2020-03-10,11,2020,0.0,0.0,0.0,5.0,5.0
1386,Pennsylvania,2020-03-11,11,2020,0.0,0.0,88.0,3.0,91.0
1387,Pennsylvania,2020-03-12,11,2020,0.0,0.0,28.0,7.0,35.0
1388,Pennsylvania,2020-03-13,11,2020,0.0,0.0,24.0,11.0,35.0
1389,Pennsylvania,2020-03-14,11,2020,0.0,0.0,65.0,14.0,79.0
1390,Pennsylvania,2020-03-15,12,2020,0.0,0.0,0.0,16.0,16.0
1391,Pennsylvania,2020-03-16,12,2020,0.0,0.0,465.0,13.0,478.0
1392,Pennsylvania,2020-03-17,12,2020,0.0,0.0,209.0,20.0,229.0
1393,Pennsylvania,2020-03-18,12,2020,0.0,0.0,308.0,37.0,345.0
1394,Pennsylvania,2020-03-19,12,2020,1.0,0.0,421.0,52.0,473.0
1395,Pennsylvania,2020-03-20,12,2020,0.0,0.0,966.0,83.0,1049.0
1396,Pennsylvania,2020-03-21,12,2020,1.0,0.0,1192.0,103.0,1295.0
1397,Pennsylvania,2020-03-22,13,2020,0.0,0.0,1198.0,108.0,1306.0
1398,Pennsylvania,2020-03-23,13,2020,4.0,0.0,1631.0,165.0,1796.0
1399,Pennsylvania,2020-03-24,13,2020,1.0,0.0,2048.0,207.0,2255.0
1400,Pennsylvania,2020-03-25,13,2020,4.0,0.0,2550.0,276.0,2826.0
1401,Pennsylvania,2020-03-26,13,2020,5.0,0.0,5248.0,560.0,5808.0
1402,Pennsylvania,2020-03-27,13,2020,6.0,241.0,4575.0,531.0,5106.0
1403,Pennsylvania,2020-03-28,13,2020,12.0,75.0,4238.0,533.0,4771.0
1404,Pennsylvania,2020-03-29,14,2020,4.0,37.0,4807.0,643.0,5450.0
1405,Pennsylvania,2020-03-30,14,2020,11.0,33.0,3716.0,693.0,4409.0
1406,Pennsylvania,2020-03-31,14,2020,14.0,128.0,3868.0,756.0,4624.0
1407,Pennsylvania,2020-04-01,14,2020,11.0,106.0,4782.0,962.0,5744.0
1408,Pennsylvania,2020-04-02,14,2020,16.0,110.0,5271.0,1211.0,6482.0
1409,Pennsylvania,2020-04-03,14,2020,12.0,122.0,5997.0,1404.0,7401.0
1410,Pennsylvania,2020-04-04,14,2020,34.0,152.0,6318.0,1597.0,7915.0
1411,Pennsylvania,2020-04-05,15,2020,14.0,68.0,6248.0,1493.0,7741.0
1412,Pennsylvania,2020-04-06,15,2020,12.0,73.0,4613.0,1470.0,6083.0
1413,Pennsylvania,2020-04-07,15,2020,78.0,0.0,5845.0,1579.0,7424.0
1414,Pennsylvania,2020-04-08,15,2020,69.0,0.0,5580.0,1680.0,7260.0
1416,Puerto Rico,2020-03-17,12,2020,0.0,0.0,4.0,0.0,4.0
1417,Puerto Rico,2020-03-18,12,2020,0.0,0.0,18.0,0.0,18.0
1418,Puerto Rico,2020-03-19,12,2020,0.0,0.0,25.0,0.0,25.0
1419,Puerto Rico,2020-03-20,12,2020,0.0,0.0,58.0,9.0,67.0
1420,Puerto Rico,2020-03-21,12,2020,0.0,0.0,29.0,7.0,36.0
1421,Puerto Rico,2020-03-22,13,2020,0.0,0.0,40.0,2.0,42.0
1422,Puerto Rico,2020-03-23,13,2020,2.0,0.0,6.0,8.0,14.0
1423,Puerto Rico,2020-03-24,13,2020,0.0,0.0,79.0,8.0,87.0
1424,Puerto Rico,2020-03-25,13,2020,0.0,0.0,49.0,12.0,61.0
1425,Puerto Rico,2020-03-26,13,2020,0.0,0.0,60.0,13.0,73.0
1426,Puerto Rico,2020-03-27,13,2020,1.0,0.0,142.0,15.0,157.0
1427,Puerto Rico,2020-03-28,13,2020,0.0,0.0,220.0,21.0,241.0
1428,Puerto Rico,2020-03-29,14,2020,2.0,0.0,102.0,27.0,129.0
1429,Puerto Rico,2020-03-30,14,2020,1.0,0.0,90.0,47.0,137.0
1430,Puerto Rico,2020-03-31,14,2020,2.0,0.0,264.0,65.0,329.0
1431,Puerto Rico,2020-04-01,14,2020,3.0,0.0,214.0,47.0,261.0
1432,Puerto Rico,2020-04-02,14,2020,1.0,0.0,195.0,30.0,225.0
1433,Puerto Rico,2020-04-03,14,2020,3.0,0.0,445.0,62.0,507.0
1434,Puerto Rico,2020-04-04,14,2020,3.0,0.0,556.0,74.0,630.0
1435,Puerto Rico,2020-04-05,15,2020,2.0,0.0,468.0,23.0,491.0
1436,Puerto Rico,2020-04-06,15,2020,1.0,0.0,359.0,38.0,397.0
1437,Puerto Rico,2020-04-07,15,2020,2.0,0.0,534.0,60.0,594.0
1438,Puerto Rico,2020-04-08,15,2020,1.0,0.0,300.0,47.0,347.0
1440,Rhode Island,2020-03-08,11,2020,0.0,0.0,30.0,1.0,31.0
1441,Rhode Island,2020-03-09,11,2020,0.0,0.0,23.0,0.0,23.0
1442,Rhode Island,2020-03-10,11,2020,0.0,0.0,0.0,0.0,0.0
1443,Rhode Island,2020-03-11,11,2020,0.0,0.0,5.0,2.0,7.0
1444,Rhode Island,2020-03-12,11,2020,0.0,0.0,36.0,0.0,36.0
1445,Rhode Island,2020-03-13,11,2020,0.0,0.0,48.0,9.0,57.0
1446,Rhode Island,2020-03-14,11,2020,0.0,0.0,56.0,6.0,62.0
1447,Rhode Island,2020-03-15,12,2020,0.0,0.0,0.0,0.0,0.0
1448,Rhode Island,2020-03-16,12,2020,0.0,0.0,110.0,1.0,111.0
1449,Rhode Island,2020-03-17,12,2020,0.0,0.0,0.0,0.0,0.0
1450,Rhode Island,2020-03-18,12,2020,0.0,0.0,232.0,12.0,244.0
1451,Rhode Island,2020-03-19,12,2020,0.0,0.0,0.0,0.0,0.0
1452,Rhode Island,2020-03-20,12,2020,0.0,0.0,114.0,21.0,135.0
1453,Rhode Island,2020-03-21,12,2020,0.0,0.0,208.0,12.0,220.0
1454,Rhode Island,2020-03-22,13,2020,0.0,0.0,70.0,17.0,87.0
1455,Rhode Island,2020-03-23,13,2020,0.0,0.0,0.0,23.0,23.0
1456,Rhode Island,2020-03-24,13,2020,0.0,0.0,188.0,0.0,188.0
1457,Rhode Island,2020-03-25,13,2020,0.0,16.0,23.0,18.0,41.0
1458,Rhode Island,2020-03-26,13,2020,0.0,7.0,196.0,41.0,237.0
1459,Rhode Island,2020-03-27,13,2020,0.0,0.0,27.0,0.0,27.0
