,Season,Week,Percent_p_i,Num_influenza_deaths,Num_pneumonia_deaths,Total_deaths,Percent_complete,Calendar_year,State,Population,Deaths_per_hund_thou,Percent_p
15308,2016-17,49,0.08,0,74,929,1.0,2016,South Carolina,4957968,18.737515046486784,0.07965554359526372
15309,2016-17,50,0.076,0,70,926,1.0,2016,South Carolina,4957968,18.677006386487367,0.0755939524838013
15310,2016-17,51,0.059000000000000004,0,61,1037,1.0,2016,South Carolina,4957968,20.915826806465873,0.058823529411764705
15311,2016-17,52,0.062,2,62,1039,1.0,2016,South Carolina,4957968,20.956165913132153,0.059672762271414825
15312,2016-17,1,0.077,4,73,1002,1.0,2017,South Carolina,5021268,19.955118906220502,0.07285429141716566
15313,2016-17,2,0.067,1,67,1011,1.0,2017,South Carolina,5021268,20.134356501186552,0.06627101879327399
15314,2016-17,3,0.07200000000000001,4,68,996,1.0,2017,South Carolina,5021268,19.835627176243133,0.06827309236947791
15315,2016-17,4,0.076,4,70,978,1.0,2017,South Carolina,5021268,19.47715198631103,0.07157464212678936
15316,2016-17,5,0.08800000000000001,3,84,991,1.0,2017,South Carolina,5021268,19.736050734595327,0.08476286579212916
15317,2016-17,6,0.07,2,68,1003,1.0,2017,South Carolina,5021268,19.975034194550062,0.06779661016949153
15318,2016-17,7,0.07400000000000001,6,69,1015,1.0,2017,South Carolina,5021268,20.214017654504797,0.06798029556650247
15319,2016-17,8,0.095,14,79,982,1.0,2017,South Carolina,5021268,19.556813139629273,0.08044806517311609
15320,2016-17,9,0.067,4,61,971,1.0,2017,South Carolina,5021268,19.3377449680041,0.06282183316168898
15321,2016-17,10,0.064,10,53,991,1.0,2017,South Carolina,5021268,19.736050734595327,0.05348133198789102
15322,2016-17,11,0.077,10,64,955,1.0,2017,South Carolina,5021268,19.019100354731115,0.06701570680628273
15323,2016-17,12,0.08800000000000001,4,85,1006,1.0,2017,South Carolina,5021268,20.034780059538747,0.08449304174950298
15324,2016-17,13,0.081,7,72,978,1.0,2017,South Carolina,5021268,19.47715198631103,0.0736196319018405
15325,2016-17,14,0.086,14,73,1009,1.0,2017,South Carolina,5021268,20.09452592452743,0.07234886025768088
15326,2016-17,15,0.076,7,64,933,1.0,2017,South Carolina,5021268,18.580964011480766,0.06859592711682744
15327,2016-17,16,0.066,8,54,934,1.0,2017,South Carolina,5021268,18.600879299810327,0.057815845824411134
15328,2016-17,17,0.052000000000000005,3,45,923,1.0,2017,South Carolina,5021268,18.381811128185152,0.04875406283856988
15329,2016-17,18,0.051,0,45,876,0.975,2017,South Carolina,5021268,17.445792576695766,0.05136986301369863
15330,2016-17,19,0.07,1,63,909,1.0,2017,South Carolina,5021268,18.102997091571293,0.06930693069306931
15331,2016-17,20,0.073,1,68,949,1.0,2017,South Carolina,5021268,18.899608624753746,0.07165437302423604
15332,2016-17,21,0.071,2,62,900,1.0,2017,South Carolina,5021268,17.92375949660524,0.06888888888888889
15333,2016-17,22,0.061,2,54,918,1.0,2017,South Carolina,5021268,18.282234686537347,0.058823529411764705
15334,2016-17,23,0.053,0,50,944,1.0,2017,South Carolina,5021268,18.80003218310594,0.05296610169491525
15335,2016-17,24,0.073,0,65,896,0.997,2017,South Carolina,5021268,17.844098343286994,0.07254464285714286
15336,2016-17,25,0.062,0,58,930,1.0,2017,South Carolina,5021268,18.52121814649208,0.06236559139784946
15337,2016-17,26,0.055999999999999994,0,53,946,1.0,2017,South Carolina,5021268,18.839862759765065,0.056025369978858354
15338,2016-17,27,0.048,0,42,884,0.9840000000000001,2017,South Carolina,5021268,17.60511488333226,0.04751131221719457
15339,2016-17,28,0.063,0,56,884,0.9840000000000001,2017,South Carolina,5021268,17.60511488333226,0.06334841628959276
15340,2016-17,29,0.054000000000000006,1,48,911,1.0,2017,South Carolina,5021268,18.142827668230417,0.052689352360043906
15341,2016-17,30,0.049,0,45,914,1.0,2017,South Carolina,5021268,18.2025735332191,0.04923413566739606
15342,2016-17,31,0.054000000000000006,0,50,927,1.0,2017,South Carolina,5021268,18.461472281503397,0.05393743257820928
15343,2016-17,32,0.055,0,49,894,0.995,2017,South Carolina,5021268,17.804267766627873,0.05480984340044743
15344,2016-17,33,0.06,0,53,886,0.986,2017,South Carolina,5021268,17.64494545999138,0.05981941309255079
15345,2016-17,34,0.045,0,38,853,0.9490000000000001,2017,South Carolina,5021268,16.987740945115856,0.044548651817116064
15346,2016-17,35,0.051,0,47,922,1.0,2017,South Carolina,5021268,18.361895839855592,0.0509761388286334
15347,2016-17,36,0.063,1,57,921,1.0,2017,South Carolina,5021268,18.341980551526028,0.06188925081433225
15348,2016-17,37,0.062,0,55,886,0.986,2017,South Carolina,5021268,17.64494545999138,0.062076749435665914
15349,2016-17,38,0.064,0,58,910,1.0,2017,South Carolina,5021268,18.122912379900853,0.06373626373626373
15350,2016-17,39,0.06,1,55,934,1.0,2017,South Carolina,5021268,18.600879299810327,0.058886509635974305
15351,2017-18,40,0.067,0,63,943,1.0,2017,South Carolina,5021268,18.78011689477638,0.06680805938494168
15352,2017-18,41,0.064,0,58,900,1.0,2017,South Carolina,5021268,17.92375949660524,0.06444444444444444
15353,2017-18,42,0.049,0,44,903,1.0,2017,South Carolina,5021268,17.983505361593924,0.048726467331118496
15354,2017-18,43,0.073,0,70,957,1.0,2017,South Carolina,5021268,19.05893093139024,0.07314524555903866
15355,2017-18,44,0.055999999999999994,0,55,986,1.0,2017,South Carolina,5021268,19.63647429294752,0.055780933062880324
15356,2017-18,45,0.055,1,50,935,1.0,2017,South Carolina,5021268,18.620794588139887,0.053475935828877004
15357,2017-18,46,0.064,2,61,984,1.0,2017,South Carolina,5021268,19.596643716288398,0.061991869918699184
15358,2017-18,47,0.062,3,56,954,1.0,2017,South Carolina,5021268,18.999185066401555,0.05870020964360587
15359,2017-18,48,0.064,2,59,948,1.0,2017,South Carolina,5021268,18.879693336424186,0.06223628691983123
15360,2017-18,49,0.071,2,67,971,1.0,2017,South Carolina,5021268,19.3377449680041,0.0690010298661174
15361,2017-18,50,0.061,0,61,992,1.0,2017,South Carolina,5021268,19.755966022924888,0.06149193548387097
15362,2017-18,51,0.065,4,67,1099,1.0,2017,South Carolina,5021268,21.886901874187956,0.060964513193812554
15363,2017-18,52,0.068,4,66,1035,1.0,2017,South Carolina,5021268,20.612323421096026,0.06376811594202898
15364,2017-18,1,0.071,9,68,1082,1.0,2018,South Carolina,5084156,21.281801738577652,0.06284658040665435
15365,2017-18,2,0.099,16,97,1145,1.0,2018,South Carolina,5084156,22.520945462727738,0.08471615720524017
15366,2017-18,3,0.121,40,98,1142,1.0,2018,South Carolina,5084156,22.46193861872059,0.08581436077057793
15367,2017-18,4,0.134,50,104,1146,1.0,2018,South Carolina,5084156,22.540614410730118,0.09075043630017451
15368,2017-18,5,0.10099999999999999,34,84,1170,1.0,2018,South Carolina,5084156,23.012669162787294,0.07179487179487179
15369,2017-18,6,0.109,42,79,1106,1.0,2018,South Carolina,5084156,21.753856490634828,0.07142857142857142
15370,2017-18,7,0.095,26,78,1096,1.0,2018,South Carolina,5084156,21.557167010611003,0.07116788321167883
15371,2017-18,8,0.099,26,71,977,1.0,2018,South Carolina,5084156,19.21656219832751,0.07267144319344933
15372,2017-18,9,0.099,18,82,1008,1.0,2018,South Carolina,5084156,19.826299586401362,0.08134920634920635
15373,2017-18,10,0.08199999999999999,11,72,1010,1.0,2018,South Carolina,5084156,19.865637482406125,0.07128712871287128
15374,2017-18,11,0.08199999999999999,4,80,1028,1.0,2018,South Carolina,5084156,20.219678546449007,0.07782101167315175
15375,2017-18,12,0.067,1,64,974,1.0,2018,South Carolina,5084156,19.157555354320362,0.06570841889117043
15376,2017-18,13,0.054000000000000006,5,49,1009,1.0,2018,South Carolina,5084156,19.84596853440374,0.048562933597621406
15377,2017-18,14,0.065,2,59,938,1.0,2018,South Carolina,5084156,18.4494732262346,0.0628997867803838
15378,2017-18,15,0.069,0,71,1022,1.0,2018,South Carolina,5084156,20.101664858434713,0.06947162426614481
15379,2017-18,16,0.057,3,51,950,1.0,2018,South Carolina,5084156,18.685500602263186,0.05368421052631579
15380,2017-18,17,0.067,2,60,919,1.0,2018,South Carolina,5084156,18.075763214189337,0.06528835690968444
15381,2017-18,18,0.05,1,45,927,1.0,2018,South Carolina,5084156,18.233114798208394,0.04854368932038835
15382,2017-18,19,0.059000000000000004,0,53,902,1.0,2018,South Carolina,5084156,17.74139109814884,0.058758314855875834
15383,2017-18,20,0.051,0,48,941,1.0,2018,South Carolina,5084156,18.508480070241745,0.05100956429330499
15384,2017-18,21,0.064,1,57,901,1.0,2018,South Carolina,5084156,17.721722150146455,0.06326304106548279
15385,2017-18,22,0.067,1,61,932,1.0,2018,South Carolina,5084156,18.331459538220304,0.06545064377682404
15386,2017-18,23,0.05,0,45,903,1.0,2018,South Carolina,5084156,17.76106004615122,0.04983388704318937
15387,2017-18,24,0.062,0,53,855,0.951,2018,South Carolina,5084156,16.816950542036867,0.06198830409356725
15388,2017-18,25,0.052000000000000005,0,48,926,1.0,2018,South Carolina,5084156,18.21344585020601,0.05183585313174946
15389,2017-18,26,0.052000000000000005,0,46,881,0.98,2018,South Carolina,5084156,17.32834319009881,0.05221339387060159
15390,2017-18,27,0.048,0,41,861,0.958,2018,South Carolina,5084156,16.93496423005116,0.047619047619047616
15391,2017-18,28,0.049,0,45,910,1.0,2018,South Carolina,5084156,17.898742682167896,0.04945054945054945
15392,2017-18,29,0.048,1,43,912,1.0,2018,South Carolina,5084156,17.93808057817266,0.047149122807017545
15393,2017-18,30,0.055999999999999994,0,51,912,1.0,2018,South Carolina,5084156,17.93808057817266,0.05592105263157895
15394,2017-18,31,0.053,0,50,948,1.0,2018,South Carolina,5084156,18.646162706258423,0.052742616033755275
15395,2017-18,32,0.053,1,51,989,1.0,2018,South Carolina,5084156,19.452589574356097,0.05156723963599596
15396,2017-18,33,0.054000000000000006,0,50,928,1.0,2018,South Carolina,5084156,18.252783746210778,0.05387931034482758
15397,2017-18,34,0.063,0,53,836,0.93,2018,South Carolina,5084156,16.443240529991606,0.06339712918660287
15398,2017-18,35,0.049,0,45,924,1.0,2018,South Carolina,5084156,18.174107954201247,0.048701298701298704
15399,2017-18,36,0.055,0,47,852,0.948,2018,South Carolina,5084156,16.75794369802972,0.05516431924882629
15400,2017-18,37,0.048,0,46,955,1.0,2018,South Carolina,5084156,18.7838453422751,0.048167539267015703
15401,2017-18,38,0.062,0,58,931,1.0,2018,South Carolina,5084156,18.311790590217925,0.06229860365198711
15402,2017-18,39,0.07,1,66,964,1.0,2018,South Carolina,5084156,18.96086587429654,0.06846473029045644
15403,2018-19,40,0.066,0,62,939,1.0,2018,South Carolina,5084156,18.469142174236982,0.06602768903088392
15404,2018-19,41,0.063,0,57,907,1.0,2018,South Carolina,5084156,17.83973583816075,0.06284454244762955
15405,2018-19,42,0.057,1,53,953,1.0,2018,South Carolina,5084156,18.744507446270333,0.055613850996852045
15406,2018-19,43,0.059000000000000004,0,54,918,1.0,2018,South Carolina,5084156,18.056094266186953,0.058823529411764705
15407,2018-19,44,0.052000000000000005,1,49,970,1.0,2018,South Carolina,5084156,19.078879562310835,0.050515463917525774
15408,2018-19,45,0.046,0,44,954,1.0,2018,South Carolina,5084156,18.764176394272717,0.04612159329140461
15409,2018-19,46,0.051,1,50,1004,1.0,2018,South Carolina,5084156,19.74762379439183,0.049800796812749
15410,2018-19,47,0.052000000000000005,2,47,950,1.0,2018,South Carolina,5084156,18.685500602263186,0.049473684210526316
15411,2018-19,48,0.069,3,69,1040,1.0,2018,South Carolina,5084156,20.455705922477595,0.06634615384615385
15412,2018-19,49,0.06,0,59,988,1.0,2018,South Carolina,5084156,19.432920626353717,0.0597165991902834
15413,2018-19,50,0.065,3,66,1067,1.0,2018,South Carolina,5084156,20.986767518541917,0.061855670103092786
15414,2018-19,51,0.055999999999999994,1,56,1022,1.0,2018,South Carolina,5084156,20.101664858434713,0.0547945205479452
15415,2018-19,52,0.063,0,62,991,1.0,2018,South Carolina,5084156,19.49192747036086,0.06256306760847628
15416,2018-19,1,0.075,2,74,1018,1.0,2019,South Carolina,5148714,19.77192751432688,0.07269155206286837
15417,2018-19,2,0.08,7,74,1014,1.0,2019,South Carolina,5148714,19.69423821171656,0.07297830374753451
15418,2018-19,3,0.083,5,83,1058,1.0,2019,South Carolina,5148714,20.548820540430096,0.07844990548204159
15419,2018-19,4,0.062,3,63,1059,1.0,2019,South Carolina,5148714,20.568242866082677,0.059490084985835696
15420,2018-19,5,0.067,8,61,1034,1.0,2019,South Carolina,5148714,20.082684724768168,0.05899419729206963
15421,2018-19,6,0.066,7,63,1067,1.0,2019,South Carolina,5148714,20.72362147130332,0.059044048734770385
15422,2018-19,7,0.091,18,74,1014,1.0,2019,South Carolina,5148714,19.69423821171656,0.07297830374753451
15423,2018-19,8,0.086,9,81,1052,1.0,2019,South Carolina,5148714,20.432286586514614,0.07699619771863118
15424,2018-19,9,0.064,12,50,967,1.0,2019,South Carolina,5148714,18.78138890604528,0.05170630816959669
15425,2018-19,10,0.068,10,59,1012,1.0,2019,South Carolina,5148714,19.655393560411397,0.058300395256917
15426,2018-19,11,0.083,6,79,1024,1.0,2019,South Carolina,5148714,19.88846146824236,0.0771484375
15427,2018-19,12,0.076,12,69,1061,1.0,2019,South Carolina,5148714,20.60708751738784,0.06503298774740811
15428,2018-19,13,0.067,5,58,938,1.0,2019,South Carolina,5148714,18.218141462120446,0.06183368869936034
15429,2018-19,14,0.069,9,60,998,1.0,2019,South Carolina,5148714,19.38348100127527,0.06012024048096192
15430,2018-19,15,0.055999999999999994,2,51,942,1.0,2019,South Carolina,5148714,18.295830764730766,0.054140127388535034
15431,2018-19,16,0.064,2,56,908,1.0,2019,South Carolina,5148714,17.63547169254303,0.06167400881057269
15432,2018-19,17,0.055999999999999994,1,52,948,1.0,2019,South Carolina,5148714,18.41236471864625,0.05485232067510549
15433,2018-19,18,0.057999999999999996,3,54,987,1.0,2019,South Carolina,5148714,19.169835419096888,0.0547112462006079
15434,2018-19,19,0.06,1,56,953,1.0,2019,South Carolina,5148714,18.509476346909153,0.05876180482686254
15435,2018-19,20,0.054000000000000006,0,55,1011,1.0,2019,South Carolina,5148714,19.635971234758816,0.05440158259149357
15436,2018-19,21,0.059000000000000004,1,57,978,1.0,2019,South Carolina,5148714,18.995034488223663,0.05828220858895705
15437,2018-19,22,0.051,1,49,971,1.0,2019,South Carolina,5148714,18.8590782086556,0.05046343975283213
15438,2018-19,23,0.057999999999999996,0,54,931,1.0,2019,South Carolina,5148714,18.082185182552383,0.05800214822771214
15439,2018-19,24,0.049,0,48,988,1.0,2019,South Carolina,5148714,19.189257744749465,0.048582995951417005
15440,2018-19,25,0.046,0,45,984,1.0,2019,South Carolina,5148714,19.111568442139145,0.04573170731707317
15441,2018-19,26,0.055999999999999994,0,50,893,0.9940000000000001,2019,South Carolina,5148714,17.344136807754325,0.055991041433370664
15442,2018-19,27,0.053,0,51,955,1.0,2019,South Carolina,5148714,18.54832099821431,0.05340314136125655
15443,2018-19,28,0.048,1,40,858,0.955,2019,South Carolina,5148714,16.66435540991401,0.046620046620046623
15444,2018-19,29,0.054000000000000006,0,50,925,1.0,2019,South Carolina,5148714,17.9656512286369,0.05405405405405406
15445,2018-19,30,0.049,0,45,925,1.0,2019,South Carolina,5148714,17.9656512286369,0.04864864864864865
15446,2018-19,31,0.049,0,43,884,0.9840000000000001,2019,South Carolina,5148714,17.169335876881103,0.048642533936651584
15447,2018-19,32,0.042,0,42,992,1.0,2019,South Carolina,5148714,19.26694704735979,0.04233870967741935
15448,2018-19,33,0.05,0,44,878,0.977,2019,South Carolina,5148714,17.05280192296562,0.05011389521640091
15449,2018-19,34,0.051,0,47,930,1.0,2019,South Carolina,5148714,18.062762856899802,0.05053763440860215
15450,2018-19,35,0.048,1,43,914,1.0,2019,South Carolina,5148714,17.752005646458514,0.047045951859956234
15451,2018-19,36,0.044000000000000004,0,41,935,1.0,2019,South Carolina,5148714,18.159874485162703,0.04385026737967915
15452,2018-19,37,0.046,0,42,923,1.0,2019,South Carolina,5148714,17.92680657733174,0.04550379198266522
15453,2018-19,38,0.051,0,48,937,1.0,2019,South Carolina,5148714,18.198719136467865,0.051227321237993596
15454,2018-19,39,0.048,0,46,963,1.0,2019,South Carolina,5148714,18.703699603434956,0.04776739356178609
15455,2019-20,40,0.042,1,40,975,1.0,2019,South Carolina,5148714,18.93676751126592,0.041025641025641026
15456,2019-20,41,0.047,0,43,924,1.0,2019,South Carolina,5148714,17.94622890298432,0.046536796536796536
15457,2019-20,42,0.053,0,48,911,1.0,2019,South Carolina,5148714,17.693738669500775,0.052689352360043906
15458,2019-20,43,0.057,0,56,985,1.0,2019,South Carolina,5148714,19.130990767791726,0.05685279187817259
15459,2019-20,44,0.049,0,47,966,1.0,2019,South Carolina,5148714,18.7619665803927,0.048654244306418216
15460,2019-20,45,0.054000000000000006,1,50,945,1.0,2019,South Carolina,5148714,18.35409774168851,0.05291005291005291
15461,2019-20,46,0.068,1,64,954,1.0,2019,South Carolina,5148714,18.52889867256173,0.06708595387840671
15462,2019-20,47,0.064,2,61,991,1.0,2019,South Carolina,5148714,19.247524721707208,0.0615539858728557
15463,2019-20,48,0.057999999999999996,2,57,1026,1.0,2019,South Carolina,5148714,19.927306119547524,0.05555555555555555
15464,2019-20,49,0.057999999999999996,4,58,1071,1.0,2019,South Carolina,5148714,20.80131077391364,0.05415499533146592
15465,2019-20,50,0.057,1,60,1073,1.0,2019,South Carolina,5148714,20.840155425218803,0.05591798695246971
15466,2019-20,51,0.062,0,66,1071,1.0,2019,South Carolina,5148714,20.80131077391364,0.06162464985994398
15467,2019-20,52,0.061,6,57,1033,1.0,2019,South Carolina,5148714,20.063262399115587,0.05517909002904162
15468,2019-20,1,0.08900000000000001,14,84,1101,1.0,2020,South Carolina,5212437,21.122557452492952,0.07629427792915532
15469,2019-20,2,0.07200000000000001,10,69,1101,1.0,2020,South Carolina,5212437,21.122557452492952,0.06267029972752043
15470,2019-20,3,0.075,10,71,1084,1.0,2020,South Carolina,5212437,20.796414421891335,0.06549815498154982
15471,2019-20,4,0.06,9,55,1059,1.0,2020,South Carolina,5212437,20.316792318065428,0.05193578847969783
15472,2019-20,5,0.069,9,61,1013,1.0,2020,South Carolina,5212437,19.43428764702576,0.060217176702862786
15473,2019-20,6,0.069,16,60,1096,1.0,2020,South Carolina,5212437,21.02663303172777,0.05474452554744526
15474,2019-20,7,0.08199999999999999,14,67,987,1.0,2020,South Carolina,5212437,18.935480659046814,0.06788247213779129
15475,2019-20,8,0.054000000000000006,9,47,1033,1.0,2020,South Carolina,5212437,19.817985330086483,0.04549854791868345
15476,2019-20,9,0.061,8,55,1030,1.0,2020,South Carolina,5212437,19.760430677627376,0.05339805825242718
15477,2019-20,10,0.068,8,68,1112,1.0,2020,South Carolina,5212437,21.333591178176352,0.06115107913669065
15478,2019-20,11,0.057999999999999996,8,54,1066,1.0,2020,South Carolina,5212437,20.451086507136683,0.05065666041275797
15479,2019-20,12,0.065,9,56,1002,1.0,2020,South Carolina,5212437,19.22325392134236,0.05588822355289421
15480,2019-20,13,0.077,4,59,818,0.91,2020,South Carolina,5212437,15.693235237183682,0.07212713936430318
15481,2012-13,1,0.198,7,14,106,0.725,2013,South Dakota,842316,12.584350766220755,0.1320754716981132
15482,2012-13,2,0.17600000000000002,3,26,165,1.0,2013,South Dakota,842316,19.588847890815327,0.15757575757575756
15483,2012-13,3,0.183,5,27,175,1.0,2013,South Dakota,842316,20.77605079328898,0.15428571428571428
15484,2012-13,4,0.13699999999999998,3,21,175,1.0,2013,South Dakota,842316,20.77605079328898,0.12
15485,2012-13,5,0.11900000000000001,4,15,159,1.0,2013,South Dakota,842316,18.87652614933113,0.09433962264150944
15486,2012-13,6,0.10099999999999999,1,15,158,1.0,2013,South Dakota,842316,18.757805859083767,0.0949367088607595
15487,2012-13,7,0.125,2,19,168,1.0,2013,South Dakota,842316,19.94500876155742,0.1130952380952381
15488,2012-13,8,0.11599999999999999,1,16,146,0.9990000000000001,2013,South Dakota,842316,17.33316237611538,0.1095890410958904
15489,2012-13,9,0.14,3,17,143,0.978,2013,South Dakota,842316,16.97700150537328,0.11888111888111888
15490,2012-13,10,0.10300000000000001,2,13,145,0.992,2013,South Dakota,842316,17.21444208586801,0.0896551724137931
15491,2012-13,11,0.11900000000000001,1,18,159,1.0,2013,South Dakota,842316,18.87652614933113,0.11320754716981132
15492,2012-13,12,0.10800000000000001,1,12,120,0.821,2013,South Dakota,842316,14.246434829683873,0.1
15493,2012-13,13,0.10099999999999999,0,15,149,1.0,2013,South Dakota,842316,17.689323246857477,0.10067114093959731
15494,2012-13,14,0.092,0,14,153,1.0,2013,South Dakota,842316,18.16420440784694,0.0915032679738562
15495,2012-13,15,0.111,0,14,126,0.862,2013,South Dakota,842316,14.958756571168067,0.1111111111111111
15496,2012-13,16,0.11699999999999999,1,18,163,1.0,2013,South Dakota,842316,19.351407310320592,0.11042944785276074
15497,2012-13,17,0.069,0,9,131,0.8959999999999999,2013,South Dakota,842316,15.552358022404894,0.06870229007633588
15498,2012-13,18,0.085,0,11,129,0.882,2013,South Dakota,842316,15.314917441910163,0.08527131782945736
15499,2012-13,19,0.085,0,11,129,0.882,2013,South Dakota,842316,15.314917441910163,0.08527131782945736
15500,2012-13,20,0.054000000000000006,0,6,112,0.7659999999999999,2013,South Dakota,842316,13.296672507704947,0.05357142857142857
15501,2012-13,21,0.10099999999999999,0,12,119,0.8140000000000001,2013,South Dakota,842316,14.127714539436507,0.10084033613445378
15502,2012-13,22,0.08800000000000001,0,10,113,0.773,2013,South Dakota,842316,13.415392797952313,0.08849557522123894
15503,2012-13,23,0.043,0,6,141,0.9640000000000001,2013,South Dakota,842316,16.73956092487855,0.0425531914893617
15504,2012-13,24,0.081,0,10,124,0.848,2013,South Dakota,842316,14.721315990673336,0.08064516129032258
15505,2012-13,25,0.052000000000000005,0,6,116,0.7929999999999999,2013,South Dakota,842316,13.77155366869441,0.05172413793103448
15506,2012-13,26,0.047,0,5,106,0.725,2013,South Dakota,842316,12.584350766220755,0.04716981132075472
15507,2012-13,27,0.091,0,10,110,0.752,2013,South Dakota,842316,13.059231927210217,0.09090909090909091
15508,2012-13,28,0.043,0,6,139,0.951,2013,South Dakota,842316,16.50212034438382,0.04316546762589928
15509,2012-13,29,0.06,0,8,134,0.917,2013,South Dakota,842316,15.908518893146992,0.05970149253731343
15510,2012-13,30,0.051,0,5,99,0.677,2013,South Dakota,842316,11.753308734489195,0.050505050505050504
15511,2012-13,31,0.075,0,10,133,0.91,2013,South Dakota,842316,15.789798602899626,0.07518796992481203
15512,2012-13,32,0.069,0,9,130,0.889,2013,South Dakota,842316,15.433637732157528,0.06923076923076923
15513,2012-13,33,0.063,0,8,128,0.8759999999999999,2013,South Dakota,842316,15.196197151662798,0.0625
15514,2012-13,34,0.054000000000000006,0,6,111,0.759,2013,South Dakota,842316,13.177952217457582,0.05405405405405406
15515,2012-13,35,0.05,0,7,139,0.951,2013,South Dakota,842316,16.50212034438382,0.050359712230215826
15516,2012-13,36,0.065,0,9,139,0.951,2013,South Dakota,842316,16.50212034438382,0.06474820143884892
15517,2012-13,37,0.092,0,12,131,0.8959999999999999,2013,South Dakota,842316,15.552358022404894,0.0916030534351145
15518,2012-13,38,0.107,0,13,121,0.828,2013,South Dakota,842316,14.365155119931238,0.10743801652892562
15519,2012-13,39,0.073,0,9,123,0.841,2013,South Dakota,842316,14.602595700425969,0.07317073170731707
15520,2013-14,40,0.062,0,8,130,0.889,2013,South Dakota,842316,15.433637732157528,0.06153846153846154
15521,2013-14,41,0.11,0,15,136,0.93,2013,South Dakota,842316,16.14595947364172,0.11029411764705882
15522,2013-14,42,0.06,1,7,134,0.917,2013,South Dakota,842316,15.908518893146992,0.05223880597014925
15523,2013-14,43,0.049,0,7,144,0.985,2013,South Dakota,842316,17.095721795620648,0.04861111111111111
15524,2013-14,44,0.122,0,15,123,0.841,2013,South Dakota,842316,14.602595700425969,0.12195121951219512
15525,2013-14,45,0.053,0,7,131,0.8959999999999999,2013,South Dakota,842316,15.552358022404894,0.05343511450381679
15526,2013-14,46,0.106,0,15,142,0.971,2013,South Dakota,842316,16.858281215125917,0.1056338028169014
15527,2013-14,47,0.157,0,19,121,0.828,2013,South Dakota,842316,14.365155119931238,0.15702479338842976
15528,2013-14,48,0.047,0,6,129,0.882,2013,South Dakota,842316,15.314917441910163,0.046511627906976744
15529,2013-14,49,0.10400000000000001,0,14,135,0.9229999999999999,2013,South Dakota,842316,16.027239183394357,0.1037037037037037
15530,2013-14,50,0.077,0,12,156,1.0,2013,South Dakota,842316,18.520365278589036,0.07692307692307693
15531,2013-14,51,0.096,1,12,135,0.9229999999999999,2013,South Dakota,842316,16.027239183394357,0.08888888888888889
15532,2013-14,52,0.113,0,17,150,1.0,2013,South Dakota,842316,17.80804353710484,0.11333333333333333
15533,2013-14,1,0.091,1,13,154,1.0,2014,South Dakota,849129,18.136231361783665,0.08441558441558442
15534,2013-14,2,0.132,2,18,151,1.0,2014,South Dakota,849129,17.78292815343723,0.11920529801324503
15535,2013-14,3,0.132,2,18,151,1.0,2014,South Dakota,849129,17.78292815343723,0.11920529801324503
15536,2013-14,4,0.107,0,16,149,1.0,2014,South Dakota,849129,17.547392681206272,0.10738255033557047
15537,2013-14,5,0.07400000000000001,1,11,162,1.0,2014,South Dakota,849129,19.07837325070749,0.06790123456790123
15538,2013-14,6,0.078,0,12,154,1.0,2014,South Dakota,849129,18.136231361783665,0.07792207792207792
15539,2013-14,7,0.157,1,24,159,1.0,2014,South Dakota,849129,18.725070042361057,0.1509433962264151
15540,2013-14,8,0.102,1,14,147,1.0,2014,South Dakota,849129,17.311857208975315,0.09523809523809523
15541,2013-14,9,0.10300000000000001,0,14,136,0.93,2014,South Dakota,849129,16.016412111705055,0.10294117647058823
15542,2013-14,10,0.091,1,13,154,1.0,2014,South Dakota,849129,18.136231361783665,0.08441558441558442
15543,2013-14,11,0.08199999999999999,0,12,147,1.0,2014,South Dakota,849129,17.311857208975315,0.08163265306122448
15544,2013-14,12,0.12300000000000001,0,19,155,1.0,2014,South Dakota,849129,18.253999097899143,0.12258064516129032
15545,2013-14,13,0.13699999999999998,0,21,153,1.0,2014,South Dakota,849129,18.018463625668186,0.13725490196078433
15546,2013-14,14,0.086,0,13,151,1.0,2014,South Dakota,849129,17.78292815343723,0.08609271523178808
15547,2013-14,15,0.139,0,22,158,1.0,2014,South Dakota,849129,18.60730230624558,0.13924050632911392
15548,2013-14,16,0.106,0,16,151,1.0,2014,South Dakota,849129,17.78292815343723,0.10596026490066225
15549,2013-14,17,0.127,0,17,134,0.917,2014,South Dakota,849129,15.780876639474098,0.12686567164179105
15550,2013-14,18,0.092,0,13,142,0.971,2014,South Dakota,849129,16.723018528397926,0.09154929577464789
15551,2013-14,19,0.156,0,23,147,1.0,2014,South Dakota,849129,17.311857208975315,0.1564625850340136
15552,2013-14,20,0.08900000000000001,0,10,112,0.7659999999999999,2014,South Dakota,849129,13.189986444933574,0.08928571428571429
15553,2013-14,21,0.055,0,8,146,0.9990000000000001,2014,South Dakota,849129,17.194089472859837,0.0547945205479452
15554,2013-14,22,0.106,0,13,123,0.841,2014,South Dakota,849129,14.485431542203836,0.10569105691056911
15555,2013-14,23,0.065,0,7,107,0.732,2014,South Dakota,849129,12.601147764356183,0.06542056074766354
15556,2013-14,24,0.084,1,10,131,0.8959999999999999,2014,South Dakota,849129,15.427573431127662,0.07633587786259542
15557,2013-14,25,0.065,0,8,123,0.841,2014,South Dakota,849129,14.485431542203836,0.06504065040650407
