,State,Season,Week,Percent_P_I,Num_Influenza_Deaths,Num_Pneumonia_Deaths,Total_Deaths,Percent_Complete,Calendar_Year
435,Alaska,2013-14,7,1.3,0,1,76,0.935,2014
436,Alaska,2013-14,8,9.3,0,8,86,1.0,2014
437,Alaska,2013-14,9,4.8,0,3,62,0.762,2014
438,Alaska,2013-14,10,7.4,1,4,68,0.836,2014
439,Alaska,2013-14,11,1.4,0,1,74,0.91,2014
440,Alaska,2013-14,12,6.9,1,4,72,0.885,2014
441,Alaska,2013-14,13,8.1,0,7,86,1.0,2014
442,Alaska,2013-14,14,5.3,0,4,75,0.922,2014
443,Alaska,2013-14,15,5.6,0,4,71,0.873,2014
444,Alaska,2013-14,16,4.5,1,2,66,0.812,2014
445,Alaska,2013-14,17,7.4,0,5,68,0.836,2014
446,Alaska,2013-14,18,8.3,0,6,72,0.885,2014
447,Alaska,2013-14,19,1.2,0,1,83,1.0,2014
448,Alaska,2013-14,20,8.2,0,6,73,0.898,2014
449,Alaska,2013-14,21,10.0,0,8,80,0.9840000000000001,2014
450,Alaska,2013-14,22,6.7,0,5,75,0.922,2014
451,Alaska,2013-14,23,7.7,0,5,65,0.799,2014
452,Alaska,2013-14,24,9.5,1,6,74,0.91,2014
453,Alaska,2013-14,25,7.1,2,3,70,0.861,2014
454,Alaska,2013-14,26,8.2,1,7,97,1.0,2014
455,Alaska,2013-14,27,8.9,0,7,79,0.971,2014
456,Alaska,2013-14,28,0.0,0,0,76,0.935,2014
457,Alaska,2013-14,29,2.5,0,2,81,0.996,2014
458,Alaska,2013-14,30,4.7,0,4,85,1.0,2014
459,Alaska,2013-14,31,8.6,0,7,81,0.996,2014
460,Alaska,2013-14,32,6.9,0,5,72,0.885,2014
461,Alaska,2013-14,33,2.8,0,2,71,0.873,2014
462,Alaska,2013-14,34,2.3,0,2,86,1.0,2014
463,Alaska,2013-14,35,3.9,0,3,77,0.9470000000000001,2014
464,Alaska,2013-14,36,4.3,0,3,70,0.861,2014
465,Alaska,2013-14,37,5.5,0,5,91,1.0,2014
466,Alaska,2013-14,38,4.2,0,3,71,0.873,2014
467,Alaska,2013-14,39,8.7,0,6,69,0.8490000000000001,2014
468,Alaska,2014-15,40,3.8,0,3,78,0.9590000000000001,2014
469,Alaska,2014-15,41,6.6,0,6,91,1.0,2014
470,Alaska,2014-15,42,6.6,0,5,76,0.935,2014
471,Alaska,2014-15,43,11.4,1,9,88,1.0,2014
472,Alaska,2014-15,44,10.0,1,8,90,1.0,2014
473,Alaska,2014-15,45,4.7,0,4,85,1.0,2014
474,Alaska,2014-15,46,5.4,1,4,93,1.0,2014
475,Alaska,2014-15,47,11.1,0,9,81,0.996,2014
476,Alaska,2014-15,48,9.8,0,9,92,1.0,2014
477,Alaska,2014-15,49,6.6,1,5,91,1.0,2014
478,Alaska,2014-15,50,7.4,1,5,81,0.996,2014
479,Alaska,2014-15,51,6.7,0,6,90,1.0,2014
480,Alaska,2014-15,52,6.7,0,6,90,1.0,2014
481,Alaska,2014-15,53,2.3,0,2,88,1.0,2014
482,Alaska,2014-15,1,8.3,0,7,84,1.0,2015
483,Alaska,2014-15,2,6.3,0,5,80,0.9840000000000001,2015
484,Alaska,2014-15,3,2.3,0,2,88,1.0,2015
485,Alaska,2014-15,4,2.3,0,2,86,1.0,2015
486,Alaska,2014-15,5,6.6,0,6,91,1.0,2015
487,Alaska,2014-15,6,8.3,1,6,84,1.0,2015
488,Alaska,2014-15,7,3.8,0,3,78,0.9590000000000001,2015
489,Alaska,2014-15,8,8.8,0,8,91,1.0,2015
490,Alaska,2014-15,9,3.9,0,3,77,0.9470000000000001,2015
491,Alaska,2014-15,10,4.8,0,4,84,1.0,2015
492,Alaska,2014-15,11,5.3,0,4,75,0.922,2015
493,Alaska,2014-15,12,7.1,0,6,85,1.0,2015
494,Alaska,2014-15,13,5.7,0,5,87,1.0,2015
495,Alaska,2014-15,14,0.0,0,0,75,0.922,2015
496,Alaska,2014-15,15,6.3,0,5,80,0.9840000000000001,2015
497,Alaska,2014-15,16,8.3,0,6,72,0.885,2015
498,Alaska,2014-15,17,7.2,0,6,83,1.0,2015
499,Alaska,2014-15,18,13.9,0,10,72,0.885,2015
500,Alaska,2014-15,19,5.7,0,7,122,1.0,2015
501,Alaska,2014-15,20,3.6,0,3,83,1.0,2015
502,Alaska,2014-15,21,6.2,0,5,81,0.996,2015
503,Alaska,2014-15,22,4.9,0,4,82,1.0,2015
504,Alaska,2014-15,23,3.8,0,3,78,0.9590000000000001,2015
505,Alaska,2014-15,24,5.3,0,4,76,0.935,2015
506,Alaska,2014-15,25,1.2,0,1,84,1.0,2015
507,Alaska,2014-15,26,2.6,0,2,77,0.9470000000000001,2015
508,Alaska,2014-15,27,6.0,0,5,83,1.0,2015
509,Alaska,2014-15,28,2.4,0,2,85,1.0,2015
510,Alaska,2014-15,29,1.1,0,1,93,1.0,2015
511,Alaska,2014-15,30,2.8,0,2,71,0.873,2015
512,Alaska,2014-15,31,2.8,0,2,71,0.873,2015
513,Alaska,2014-15,32,6.5,0,4,62,0.762,2015
514,Alaska,2014-15,33,6.3,0,5,79,0.971,2015
515,Alaska,2014-15,34,7.0,0,7,100,1.0,2015
516,Alaska,2014-15,35,7.3,0,6,82,1.0,2015
517,Alaska,2014-15,36,5.8,0,6,104,1.0,2015
518,Alaska,2014-15,37,8.0,0,6,75,0.922,2015
519,Alaska,2014-15,38,4.0,0,3,75,0.922,2015
520,Alaska,2014-15,39,7.4,0,6,81,0.996,2015
521,Alaska,2015-16,40,5.3,1,4,95,1.0,2015
522,Alaska,2015-16,41,5.2,0,5,96,1.0,2015
523,Alaska,2015-16,42,7.5,0,6,80,0.9840000000000001,2015
524,Alaska,2015-16,43,4.2,0,3,72,0.885,2015
525,Alaska,2015-16,44,2.5,0,2,81,0.996,2015
526,Alaska,2015-16,45,4.1,0,3,74,0.91,2015
527,Alaska,2015-16,46,4.6,0,4,87,1.0,2015
528,Alaska,2015-16,47,10.0,0,9,90,1.0,2015
529,Alaska,2015-16,48,7.4,0,6,81,0.996,2015
530,Alaska,2015-16,49,5.1,0,4,78,0.9590000000000001,2015
531,Alaska,2015-16,50,3.9,0,3,76,0.935,2015
532,Alaska,2015-16,51,4.8,0,4,84,1.0,2015
533,Alaska,2015-16,52,7.0,0,7,100,1.0,2015
534,Alaska,2015-16,1,1.1,0,1,88,1.0,2016
535,Alaska,2015-16,2,4.9,0,4,82,1.0,2016
536,Alaska,2015-16,3,4.7,0,4,85,1.0,2016
537,Alaska,2015-16,4,7.6,1,7,105,1.0,2016
538,Alaska,2015-16,5,3.6,1,2,84,1.0,2016
539,Alaska,2015-16,6,6.3,0,6,95,1.0,2016
540,Alaska,2015-16,7,2.6,0,2,78,0.9590000000000001,2016
541,Alaska,2015-16,8,11.5,0,7,61,0.75,2016
542,Alaska,2015-16,9,9.1,1,7,88,1.0,2016
543,Alaska,2015-16,10,4.4,0,4,90,1.0,2016
544,Alaska,2015-16,11,5.6,1,4,90,1.0,2016
545,Alaska,2015-16,12,4.5,0,4,88,1.0,2016
546,Alaska,2015-16,13,9.4,0,8,85,1.0,2016
547,Alaska,2015-16,14,4.7,0,4,85,1.0,2016
548,Alaska,2015-16,15,5.6,1,4,89,1.0,2016
549,Alaska,2015-16,16,2.2,0,2,89,1.0,2016
550,Alaska,2015-16,17,9.1,1,7,88,1.0,2016
551,Alaska,2015-16,18,5.3,1,3,76,0.935,2016
552,Alaska,2015-16,19,7.0,1,5,86,1.0,2016
553,Alaska,2015-16,20,9.5,0,10,105,1.0,2016
554,Alaska,2015-16,21,3.0,0,2,66,0.812,2016
555,Alaska,2015-16,22,4.8,0,5,105,1.0,2016
556,Alaska,2015-16,23,1.2,0,1,85,1.0,2016
557,Alaska,2015-16,24,2.5,0,2,80,0.9840000000000001,2016
558,Alaska,2015-16,25,6.8,1,4,74,0.91,2016
559,Alaska,2015-16,26,0.0,0,0,83,1.0,2016
560,Alaska,2015-16,27,2.4,0,2,84,1.0,2016
561,Alaska,2015-16,28,3.2,0,3,93,1.0,2016
562,Alaska,2015-16,29,2.5,0,2,81,0.996,2016
563,Alaska,2015-16,30,2.2,0,2,89,1.0,2016
564,Alaska,2015-16,31,8.2,0,7,85,1.0,2016
565,Alaska,2015-16,32,4.1,0,3,74,0.91,2016
566,Alaska,2015-16,33,3.1,0,2,65,0.799,2016
567,Alaska,2015-16,34,3.0,0,2,67,0.8240000000000001,2016
568,Alaska,2015-16,35,6.3,0,5,80,0.9840000000000001,2016
569,Alaska,2015-16,36,6.0,0,5,83,1.0,2016
570,Alaska,2015-16,37,2.2,0,2,89,1.0,2016
571,Alaska,2015-16,38,1.6,0,1,61,0.75,2016
572,Alaska,2015-16,39,3.9,0,3,77,0.9470000000000001,2016
573,Alaska,2016-17,40,6.6,0,6,91,1.0,2016
574,Alaska,2016-17,41,4.3,0,4,93,1.0,2016
575,Alaska,2016-17,42,6.7,0,7,105,1.0,2016
576,Alaska,2016-17,43,8.0,0,7,87,1.0,2016
577,Alaska,2016-17,44,9.6,0,7,73,0.898,2016
578,Alaska,2016-17,45,7.5,0,7,93,1.0,2016
579,Alaska,2016-17,46,1.3,0,1,76,0.935,2016
580,Alaska,2016-17,47,7.2,0,5,69,0.8490000000000001,2016
581,Alaska,2016-17,48,11.2,0,10,89,1.0,2016
582,Alaska,2016-17,49,9.2,0,9,98,1.0,2016
583,Alaska,2016-17,50,4.5,0,4,88,1.0,2016
584,Alaska,2016-17,51,2.0,0,2,98,1.0,2016
585,Alaska,2016-17,52,10.3,2,7,87,1.0,2016
586,Alaska,2016-17,1,6.4,0,7,110,1.0,2017
587,Alaska,2016-17,2,5.4,0,5,93,1.0,2017
588,Alaska,2016-17,3,3.9,1,3,102,1.0,2017
589,Alaska,2016-17,4,4.7,0,4,85,1.0,2017
590,Alaska,2016-17,5,8.7,0,8,92,1.0,2017
591,Alaska,2016-17,6,6.6,1,3,61,0.75,2017
592,Alaska,2016-17,7,7.1,1,5,84,1.0,2017
593,Alaska,2016-17,8,10.1,2,6,79,0.971,2017
594,Alaska,2016-17,9,7.4,0,5,68,0.836,2017
595,Alaska,2016-17,10,6.3,1,4,80,0.9840000000000001,2017
596,Alaska,2016-17,11,5.7,0,5,87,1.0,2017
597,Alaska,2016-17,12,9.2,2,7,98,1.0,2017
598,Alaska,2016-17,13,4.3,0,4,94,1.0,2017
599,Alaska,2016-17,14,3.5,0,3,86,1.0,2017
600,Alaska,2016-17,15,10.3,0,10,97,1.0,2017
601,Alaska,2016-17,16,7.8,0,5,64,0.787,2017
602,Alaska,2016-17,17,9.5,1,7,84,1.0,2017
603,Alaska,2016-17,18,2.6,0,2,78,0.9590000000000001,2017
604,Alaska,2016-17,19,15.6,0,12,77,0.9470000000000001,2017
605,Alaska,2016-17,20,4.2,1,2,72,0.885,2017
606,Alaska,2016-17,21,8.0,0,6,75,0.922,2017
607,Alaska,2016-17,22,3.7,0,3,81,0.996,2017
608,Alaska,2016-17,23,2.5,0,2,81,0.996,2017
609,Alaska,2016-17,24,8.3,0,7,84,1.0,2017
610,Alaska,2016-17,25,2.5,0,2,81,0.996,2017
611,Alaska,2016-17,26,4.0,0,3,75,0.922,2017
612,Alaska,2016-17,27,2.4,0,2,84,1.0,2017
613,Alaska,2016-17,28,2.9,0,2,68,0.836,2017
614,Alaska,2016-17,29,10.5,0,8,76,0.935,2017
615,Alaska,2016-17,30,0.0,0,0,75,0.922,2017
616,Alaska,2016-17,31,7.6,0,5,66,0.812,2017
617,Alaska,2016-17,32,5.7,0,4,70,0.861,2017
618,Alaska,2016-17,33,12.5,1,10,88,1.0,2017
619,Alaska,2016-17,34,2.4,0,2,85,1.0,2017
620,Alaska,2016-17,35,6.4,0,5,78,0.9590000000000001,2017
621,Alaska,2016-17,36,4.5,0,4,88,1.0,2017
622,Alaska,2016-17,37,3.7,1,2,82,1.0,2017
623,Alaska,2016-17,38,4.3,0,4,92,1.0,2017
624,Alaska,2016-17,39,7.2,0,8,111,1.0,2017
625,Alaska,2017-18,40,4.7,1,3,86,1.0,2017
626,Alaska,2017-18,41,4.8,0,4,83,1.0,2017
627,Alaska,2017-18,42,7.4,0,6,81,0.996,2017
628,Alaska,2017-18,43,3.0,0,3,99,1.0,2017
629,Alaska,2017-18,44,14.1,0,10,71,0.873,2017
630,Alaska,2017-18,45,5.2,0,4,77,0.9470000000000001,2017
631,Alaska,2017-18,46,7.1,0,6,85,1.0,2017
632,Alaska,2017-18,47,6.3,0,5,79,0.971,2017
633,Alaska,2017-18,48,1.1,0,1,94,1.0,2017
634,Alaska,2017-18,49,6.3,0,5,79,0.971,2017
635,Alaska,2017-18,50,6.0,1,5,100,1.0,2017
636,Alaska,2017-18,51,3.2,1,2,95,1.0,2017
637,Alaska,2017-18,52,4.4,0,4,90,1.0,2017
638,Alaska,2017-18,1,10.5,0,8,76,0.935,2018
639,Alaska,2017-18,2,5.7,0,6,106,1.0,2018
640,Alaska,2017-18,3,7.3,4,3,96,1.0,2018
641,Alaska,2017-18,4,6.0,1,4,83,1.0,2018
642,Alaska,2017-18,5,4.7,1,3,85,1.0,2018
643,Alaska,2017-18,6,4.5,0,3,66,0.812,2018
644,Alaska,2017-18,7,3.5,1,2,85,1.0,2018
645,Alaska,2017-18,8,3.2,0,3,95,1.0,2018
646,Alaska,2017-18,9,8.6,2,6,93,1.0,2018
647,Alaska,2017-18,10,8.9,2,6,90,1.0,2018
648,Alaska,2017-18,11,4.3,1,2,70,0.861,2018
649,Alaska,2017-18,12,5.0,1,3,80,0.9840000000000001,2018
650,Alaska,2017-18,13,7.5,3,3,80,0.9840000000000001,2018
651,Alaska,2017-18,14,13.5,4,9,96,1.0,2018
652,Alaska,2017-18,15,4.3,1,3,92,1.0,2018
653,Alaska,2017-18,16,4.0,0,4,101,1.0,2018
654,Alaska,2017-18,17,6.2,0,5,81,0.996,2018
655,Alaska,2017-18,18,9.0,1,8,100,1.0,2018
656,Alaska,2017-18,19,5.3,0,4,75,0.922,2018
657,Alaska,2017-18,20,9.2,0,7,76,0.935,2018
658,Alaska,2017-18,21,7.8,0,6,77,0.9470000000000001,2018
659,Alaska,2017-18,22,5.8,0,4,69,0.8490000000000001,2018
660,Alaska,2017-18,23,2.5,0,2,79,0.971,2018
661,Alaska,2017-18,24,7.3,0,6,82,1.0,2018
662,Alaska,2017-18,25,5.4,0,4,74,0.91,2018
663,Alaska,2017-18,26,2.9,0,2,68,0.836,2018
664,Alaska,2017-18,27,6.0,0,5,83,1.0,2018
665,Alaska,2017-18,28,5.7,0,6,106,1.0,2018
666,Alaska,2017-18,29,3.9,0,3,77,0.9470000000000001,2018
667,Alaska,2017-18,30,5.3,0,4,75,0.922,2018
668,Alaska,2017-18,31,6.9,0,6,87,1.0,2018
669,Alaska,2017-18,32,4.7,0,4,86,1.0,2018
670,Alaska,2017-18,33,2.3,0,2,87,1.0,2018
671,Alaska,2017-18,34,2.1,0,2,94,1.0,2018
672,Alaska,2017-18,35,3.8,1,2,78,0.9590000000000001,2018
673,Alaska,2017-18,36,4.6,0,4,87,1.0,2018
674,Alaska,2017-18,37,0.0,0,0,68,0.836,2018
675,Alaska,2017-18,38,4.7,0,4,85,1.0,2018
676,Alaska,2017-18,39,8.4,1,6,83,1.0,2018
677,Alaska,2018-19,40,4.2,0,4,96,1.0,2018
678,Alaska,2018-19,41,5.7,0,5,87,1.0,2018
679,Alaska,2018-19,42,5.2,0,4,77,0.9470000000000001,2018
680,Alaska,2018-19,43,6.5,0,6,92,1.0,2018
681,Alaska,2018-19,44,4.3,0,3,70,0.861,2018
682,Alaska,2018-19,45,2.1,0,2,95,1.0,2018
683,Alaska,2018-19,46,3.4,0,3,87,1.0,2018
684,Alaska,2018-19,47,7.1,0,7,98,1.0,2018
685,Alaska,2018-19,48,1.1,0,1,93,1.0,2018
686,Alaska,2018-19,49,6.0,0,5,83,1.0,2018
687,Alaska,2018-19,50,2.7,0,3,111,1.0,2018
688,Alaska,2018-19,51,5.9,0,6,101,1.0,2018
689,Alaska,2018-19,52,5.6,0,4,72,0.885,2018
690,Alaska,2018-19,1,3.2,0,3,94,1.0,2019
691,Alaska,2018-19,2,9.9,1,8,91,1.0,2019
692,Alaska,2018-19,3,3.1,0,3,98,1.0,2019
693,Alaska,2018-19,4,4.3,0,4,93,1.0,2019
694,Alaska,2018-19,5,4.9,1,4,102,1.0,2019
695,Alaska,2018-19,6,11.3,3,8,97,1.0,2019
696,Alaska,2018-19,7,8.7,1,8,103,1.0,2019
697,Alaska,2018-19,8,6.1,1,4,82,1.0,2019
698,Alaska,2018-19,9,9.1,3,6,99,1.0,2019
699,Alaska,2018-19,10,6.1,2,4,98,1.0,2019
700,Alaska,2018-19,11,11.4,2,10,105,1.0,2019
701,Alaska,2018-19,12,6.5,2,3,77,0.9470000000000001,2019
702,Alaska,2018-19,13,5.3,0,5,95,1.0,2019
703,Alaska,2018-19,14,2.2,0,2,93,1.0,2019
704,Alaska,2018-19,15,6.2,0,5,81,0.996,2019
705,Alaska,2018-19,16,2.4,1,1,84,1.0,2019
706,Alaska,2018-19,17,10.7,1,8,84,1.0,2019
707,Alaska,2018-19,18,3.8,0,4,104,1.0,2019
708,Alaska,2018-19,19,1.1,0,1,88,1.0,2019
709,Alaska,2018-19,20,4.4,0,4,90,1.0,2019
710,Alaska,2018-19,21,2.4,0,2,84,1.0,2019
711,Alaska,2018-19,22,5.2,0,4,77,0.9470000000000001,2019
712,Alaska,2018-19,23,5.4,0,5,92,1.0,2019
713,Alaska,2018-19,24,7.7,0,6,78,0.9590000000000001,2019
714,Alaska,2018-19,25,4.3,0,4,94,1.0,2019
715,Alaska,2018-19,26,1.3,0,1,80,0.9840000000000001,2019
716,Alaska,2018-19,27,5.0,0,4,80,0.9840000000000001,2019
717,Alaska,2018-19,28,4.4,0,4,91,1.0,2019
718,Alaska,2018-19,29,1.4,0,1,72,0.885,2019
719,Alaska,2018-19,30,7.0,0,4,57,0.701,2019
720,Alaska,2018-19,31,4.5,0,3,66,0.812,2019
721,Alaska,2018-19,32,9.8,0,8,82,1.0,2019
722,Alaska,2018-19,33,5.8,0,5,86,1.0,2019
723,Alaska,2018-19,34,2.9,0,2,68,0.836,2019
724,Alaska,2018-19,35,2.5,0,2,80,0.9840000000000001,2019
725,Alaska,2018-19,36,8.6,1,5,70,0.861,2019
726,Alaska,2018-19,37,5.4,0,5,92,1.0,2019
727,Alaska,2018-19,38,3.3,0,3,92,1.0,2019
728,Alaska,2018-19,39,5.8,0,5,86,1.0,2019
729,Alaska,2019-20,40,6.5,0,6,93,1.0,2019
730,Alaska,2019-20,41,7.4,0,7,94,1.0,2019
731,Alaska,2019-20,42,3.2,0,3,95,1.0,2019
732,Alaska,2019-20,43,5.7,0,4,70,0.861,2019
733,Alaska,2019-20,44,5.8,0,5,86,1.0,2019
734,Alaska,2019-20,45,7.1,0,7,98,1.0,2019
735,Alaska,2019-20,46,1.1,0,1,90,1.0,2019
736,Alaska,2019-20,47,4.3,0,4,94,1.0,2019
737,Alaska,2019-20,48,4.7,0,5,107,1.0,2019
738,Alaska,2019-20,49,6.9,1,6,101,1.0,2019
739,Alaska,2019-20,50,3.1,0,3,96,1.0,2019
740,Alaska,2019-20,51,3.6,1,2,84,1.0,2019
741,Alaska,2019-20,52,12.5,1,12,104,1.0,2019
742,Alaska,2019-20,1,5.7,1,4,88,1.0,2020
743,Alaska,2019-20,2,3.8,0,4,105,1.0,2020
744,Alaska,2019-20,3,4.1,0,4,98,1.0,2020
745,Alaska,2019-20,4,2.1,0,2,95,1.0,2020
746,Alaska,2019-20,5,4.6,1,3,87,1.0,2020
747,Alaska,2019-20,6,4.5,1,3,89,1.0,2020
748,Alaska,2019-20,7,0.0,0,0,86,1.0,2020
749,Alaska,2019-20,8,4.9,0,4,81,0.996,2020
750,Alaska,2019-20,9,7.8,1,5,77,0.9470000000000001,2020
751,Alaska,2019-20,10,2.9,0,2,69,0.8490000000000001,2020
752,Alaska,2019-20,11,8.1,0,5,62,0.762,2020
753,Alaska,2019-20,12,13.0,0,3,23,0.28300000000000003,2020
754,Arizona,2012-13,1,7.8,2,60,798,0.77,2013
755,Arizona,2012-13,2,9.8,6,107,1152,1.0,2013
756,Arizona,2012-13,3,10.4,9,116,1200,1.0,2013
757,Arizona,2012-13,4,9.2,9,98,1160,1.0,2013
758,Arizona,2012-13,5,9.3,5,105,1178,1.0,2013
759,Arizona,2012-13,6,9.1,7,97,1138,1.0,2013
760,Arizona,2012-13,7,7.0,2,77,1122,1.0,2013
761,Arizona,2012-13,8,7.4,1,79,1074,1.0,2013
762,Arizona,2012-13,9,9.3,3,94,1045,1.0,2013
763,Arizona,2012-13,10,10.5,3,110,1074,1.0,2013
764,Arizona,2012-13,11,8.1,0,83,1028,0.992,2013
765,Arizona,2012-13,12,7.8,1,79,1022,0.986,2013
766,Arizona,2012-13,13,5.6,3,54,1012,0.977,2013
767,Arizona,2012-13,14,7.2,1,71,1006,0.971,2013
768,Arizona,2012-13,15,5.8,0,59,1011,0.976,2013
769,Arizona,2012-13,16,6.7,0,68,1020,0.9840000000000001,2013
770,Arizona,2012-13,17,6.6,0,65,980,0.946,2013
771,Arizona,2012-13,18,5.6,0,52,926,0.894,2013
772,Arizona,2012-13,19,4.8,0,45,947,0.914,2013
773,Arizona,2012-13,20,6.5,0,62,956,0.9229999999999999,2013
774,Arizona,2012-13,21,5.8,0,53,920,0.888,2013
775,Arizona,2012-13,22,6.3,0,58,922,0.89,2013
776,Arizona,2012-13,23,5.6,0,50,898,0.867,2013
777,Arizona,2012-13,24,5.3,1,50,959,0.9259999999999999,2013
778,Arizona,2012-13,25,6.8,0,59,869,0.8390000000000001,2013
779,Arizona,2012-13,26,5.1,0,46,894,0.863,2013
780,Arizona,2012-13,27,3.8,0,37,967,0.9329999999999999,2013
781,Arizona,2012-13,28,5.3,0,47,895,0.8640000000000001,2013
782,Arizona,2012-13,29,4.7,0,40,858,0.828,2013
783,Arizona,2012-13,30,5.9,0,53,902,0.871,2013
784,Arizona,2012-13,31,5.0,0,42,842,0.813,2013
785,Arizona,2012-13,32,5.5,0,48,877,0.846,2013
786,Arizona,2012-13,33,6.2,0,56,902,0.871,2013
787,Arizona,2012-13,34,4.5,0,39,867,0.8370000000000001,2013
788,Arizona,2012-13,35,4.4,0,41,924,0.892,2013
789,Arizona,2012-13,36,6.3,1,56,901,0.87,2013
790,Arizona,2012-13,37,6.3,0,56,894,0.863,2013
791,Arizona,2012-13,38,5.1,0,47,926,0.894,2013
792,Arizona,2012-13,39,4.3,0,36,844,0.815,2013
793,Arizona,2013-14,40,6.4,0,58,906,0.8740000000000001,2013
794,Arizona,2013-14,41,4.7,0,42,899,0.868,2013
795,Arizona,2013-14,42,6.2,0,54,871,0.841,2013
796,Arizona,2013-14,43,4.6,0,43,931,0.899,2013
797,Arizona,2013-14,44,5.8,1,46,811,0.7829999999999999,2013
798,Arizona,2013-14,45,4.6,0,45,978,0.9440000000000001,2013
799,Arizona,2013-14,46,6.4,2,58,936,0.903,2013
800,Arizona,2013-14,47,5.8,1,51,904,0.872,2013
801,Arizona,2013-14,48,6.0,1,53,901,0.87,2013
802,Arizona,2013-14,49,7.5,0,72,956,0.9229999999999999,2013
803,Arizona,2013-14,50,5.4,0,58,1081,1.0,2013
804,Arizona,2013-14,51,5.7,1,57,1023,0.987,2013
805,Arizona,2013-14,52,6.8,0,67,988,0.9540000000000001,2013
806,Arizona,2013-14,1,6.9,1,63,922,0.89,2014
807,Arizona,2013-14,2,7.3,5,70,1026,0.99,2014
808,Arizona,2013-14,3,8.9,4,96,1121,1.0,2014
809,Arizona,2013-14,4,11.5,13,117,1135,1.0,2014
810,Arizona,2013-14,5,10.2,15,98,1104,1.0,2014
811,Arizona,2013-14,6,9.1,8,94,1119,1.0,2014
812,Arizona,2013-14,7,10.4,14,93,1032,0.996,2014
813,Arizona,2013-14,8,6.8,5,66,1048,1.0,2014
814,Arizona,2013-14,9,7.9,4,78,1044,1.0,2014
815,Arizona,2013-14,10,8.5,3,78,949,0.9159999999999999,2014
816,Arizona,2013-14,11,7.9,1,79,1009,0.9740000000000001,2014
817,Arizona,2013-14,12,7.2,2,69,989,0.955,2014
818,Arizona,2013-14,13,7.2,0,72,1006,0.971,2014
819,Arizona,2013-14,14,6.7,1,64,966,0.932,2014
820,Arizona,2013-14,15,6.1,3,59,1011,0.976,2014
821,Arizona,2013-14,16,4.7,0,49,1047,1.0,2014
822,Arizona,2013-14,17,4.7,0,46,972,0.938,2014
823,Arizona,2013-14,18,6.3,2,63,1027,0.991,2014
824,Arizona,2013-14,19,6.5,1,63,984,0.95,2014
825,Arizona,2013-14,20,6.5,1,61,959,0.9259999999999999,2014
826,Arizona,2013-14,21,5.5,0,54,978,0.9440000000000001,2014
827,Arizona,2013-14,22,6.6,1,63,967,0.9329999999999999,2014
828,Arizona,2013-14,23,6.1,0,60,989,0.955,2014
829,Arizona,2013-14,24,7.4,3,69,970,0.9359999999999999,2014
830,Arizona,2013-14,25,5.8,0,53,912,0.88,2014
831,Arizona,2013-14,26,5.1,0,48,946,0.9129999999999999,2014
832,Arizona,2013-14,27,4.2,0,39,926,0.894,2014
833,Arizona,2013-14,28,4.6,0,43,937,0.904,2014
834,Arizona,2013-14,29,4.5,0,42,926,0.894,2014
835,Arizona,2013-14,30,4.0,0,38,944,0.9109999999999999,2014
836,Arizona,2013-14,31,4.5,0,44,982,0.948,2014
837,Arizona,2013-14,32,5.6,0,53,944,0.9109999999999999,2014
838,Arizona,2013-14,33,5.4,0,50,918,0.8859999999999999,2014
839,Arizona,2013-14,34,6.0,0,54,906,0.8740000000000001,2014
840,Arizona,2013-14,35,5.4,0,50,933,0.9,2014
841,Arizona,2013-14,36,5.7,0,54,955,0.922,2014
842,Arizona,2013-14,37,5.0,0,45,901,0.87,2014
843,Arizona,2013-14,38,3.9,0,38,985,0.951,2014
844,Arizona,2013-14,39,6.0,0,56,926,0.894,2014
845,Arizona,2014-15,40,5.3,0,52,988,0.9540000000000001,2014
846,Arizona,2014-15,41,4.5,0,44,975,0.941,2014
847,Arizona,2014-15,42,5.4,3,49,964,0.93,2014
848,Arizona,2014-15,43,5.3,1,49,947,0.914,2014
849,Arizona,2014-15,44,5.4,0,50,926,0.894,2014
850,Arizona,2014-15,45,5.2,0,51,975,0.941,2014
851,Arizona,2014-15,46,4.9,1,48,995,0.96,2014
852,Arizona,2014-15,47,6.0,2,58,997,0.9620000000000001,2014
853,Arizona,2014-15,48,6.1,1,61,1021,0.985,2014
854,Arizona,2014-15,49,4.9,1,50,1031,0.995,2014
855,Arizona,2014-15,50,5.7,0,54,946,0.9129999999999999,2014
856,Arizona,2014-15,51,5.6,0,55,980,0.946,2014
857,Arizona,2014-15,52,5.2,1,52,1017,0.982,2014
858,Arizona,2014-15,53,7.0,3,74,1103,1.0,2014
859,Arizona,2014-15,1,7.1,4,75,1115,1.0,2015
860,Arizona,2014-15,2,7.2,3,81,1163,1.0,2015
861,Arizona,2014-15,3,7.0,3,71,1056,1.0,2015
862,Arizona,2014-15,4,8.9,9,103,1252,1.0,2015
863,Arizona,2014-15,5,7.4,8,74,1114,1.0,2015
864,Arizona,2014-15,6,6.4,0,68,1066,1.0,2015
865,Arizona,2014-15,7,6.2,0,67,1084,1.0,2015
866,Arizona,2014-15,8,6.9,2,69,1028,0.992,2015
867,Arizona,2014-15,9,6.8,2,72,1094,1.0,2015
868,Arizona,2014-15,10,6.2,2,69,1145,1.0,2015
869,Arizona,2014-15,11,6.4,1,68,1079,1.0,2015
870,Arizona,2014-15,12,6.6,1,70,1077,1.0,2015
871,Arizona,2014-15,13,6.2,0,63,1023,0.987,2015
